,Node,Degree,In degree nodes,Out degree nodes,Betweenness centrality,Local reaching centrality,Label,Community
0,1002734854138088081657927537535596376032730261043,3,1,2,0.001092896174863388,0.06366385484641095,s5 <= -0.02,0
1,1065200542874142618344556767210936495621000134981,2,1,1,0.000546448087431694,0.012379082886802128,bp > -0.01,1
2,426913234114153076503548660291240972901962410717,2,1,1,0.000546448087431694,0.019452844536403346,bp <= -0.01,0
3,1010248988088815919976344871282606189451288509714,4,0,4,0.0,0.33282048561373717,bmi > 0.01,2
4,1061037098644213304634180118012361834261915383230,3,1,2,0.001092896174863388,0.031124551258245352,s6 > 0.03,3
5,1204356044279644745868580348247133057320434380543,3,1,2,0.001092896174863388,0.02192866111376377,bmi > 0.07,4
6,1241108952200220981314570109147070284550124611217,3,1,2,0.001639344262295082,0.06773126779493165,s6 <= 0.03,5
7,1380662658906150767088266685685916300635195168245,3,1,2,0.001092896174863388,0.057297469361769854,bmi <= 0.07,2
8,1029662128329089456677849250609161599727915596010,2,0,2,0.0,0.1423594531982245,s5 > 0.02,6
9,1449996613102140914948109358451462125424878099701,3,1,2,0.001092896174863388,0.05800484552672997,s3 > -0.05,6
10,880491213864564996683927442516526180185485626669,3,1,2,0.001092896174863388,0.0162696517940828,s3 <= -0.05,7
11,1274811833947053841988527964537973375133775332151,2,1,1,0.000546448087431694,0.004951633154720852,s1 <= 0.0,8
12,437732185296936928193652777835478697969196936218,2,1,1,0.000546448087431694,0.010610642474401825,s1 > 0.0,3
13,36256361702141171958211265412064041711079393669,1,1,0,0.0,0.0,Pred [114.38],1
14,1106145086885997872505389862889572407703011225864,2,1,1,0.000546448087431694,0.002475816577360426,bmi > 0.08,9
15,1448427782584437716094204462787626368444582672800,1,1,0,0.0,0.0,Pred [274.],9
16,1117504657211945338341398522834516989525966809384,2,1,1,0.000546448087431694,0.040674129485206996,s5 <= -0.0,10
17,805119437950734590373423555515236810190852587577,1,1,0,0.0,0.0,Pred [94.44],10
18,1134613854431816241497174881261851062284130301890,3,1,2,0.001639344262295082,0.05004686367092861,s3 <= -0.03,5
19,477998074457880317145387827519942342550089411470,4,2,2,0.002185792349726776,0.02970979892832511,bp > -0.03,5
20,48046537837286132564642300022754427381852521798,4,2,2,0.002185792349726776,0.009549578226961642,bp <= -0.03,11
21,1147773236556788781862907690281785661281587689338,3,1,2,0.001092896174863388,0.10398429624913788,s5 > -0.04,12
22,454863679405439057125741212745635175711117615276,2,1,1,0.000546448087431694,0.04951633154720851,bmi <= 0.08,12
23,1150011108595970008284517811801493555176014651649,2,0,2,0.0,0.2765840804994076,s5 <= 0.02,12
24,737274619129292384179992118713725430789775863519,3,1,2,0.001092896174863388,0.040320441402726934,s5 <= -0.04,13
25,1177524785751907406171211490342843890448865397257,2,1,1,0.000546448087431694,0.015208587546642614,s3 > 0.0,14
26,728439381044834496533003183690573046540668332522,1,1,0,0.0,0.0,Pred [116.96],14
27,140684081725156745439134626031561286452217896714,2,1,1,0.000546448087431694,0.0081348258970414,s1 > -0.02,4
28,25424481926076578240992293192641506101191076807,2,1,1,0.000546448087431694,0.0028295046598404866,s1 <= -0.02,15
29,1299822095656111098686027604631726296770651301068,1,1,0,0.0,0.0,Pred [292.31],8
30,1285280102365380798716586797663085403661516302020,2,1,1,0.000546448087431694,0.02157497303128371,s6 <= 0.04,2
31,1188084159870000660761412381200413336847819545226,1,1,0,0.0,0.0,Pred [175.43],2
32,881799649149441334912015184701295651300948392296,2,1,1,0.000546448087431694,0.007073761649601216,s6 > 0.04,16
33,1377508289159579277659101025574633889672668305153,1,1,0,0.0,0.0,Pred [261.4],4
34,1428701748369152096928025969855771769956859238560,2,1,1,0.000546448087431694,0.022636037278723892,bp <= 0.06,6
35,905211312300701832245849285555991282163865696243,1,1,0,0.0,0.0,Pred [176.34],6
36,547741951795653637229724694520094110572976018913,2,1,1,0.000546448087431694,0.006366385484641095,bp > 0.06,17
37,244880973399735582666330391162724331693998824374,2,1,1,0.000546448087431694,0.019452844536403346,bp <= 0.03,13
38,726046267817144952044983564315992265385999824208,1,1,0,0.0,0.0,Pred [73.31],13
39,552489590804497321919733673045223500955458969185,1,1,0,0.0,0.0,Pred [315.06],15
40,335138440971397806622055490364279246761180281979,4,0,4,0.0,0.5574124179885757,bmi <= 0.01,10
41,538946240079806113530538643823175132147582735291,3,1,2,0.001092896174863388,0.10893592940385874,s3 > -0.03,10
42,686564276215855875863375655724976538673493916995,3,1,2,0.001092896174863388,0.07568924965073301,s5 > -0.02,18
43,355286408999028396676617334919593529687501199851,2,1,1,0.000546448087431694,0.022636037278723892,s3 <= 0.0,18
44,241600630859750038511596099257341270330912747278,1,1,0,0.0,0.0,Pred [159.48],18
45,367761575678201950368700056064431849765967785541,2,1,1,0.000546448087431694,0.0007073761649601216,bp > 0.03,19
46,1349578472385011679339551734950124102484960525060,1,1,0,0.0,0.0,Pred [182.],19
47,1050732971548001462574366182506565717733902853663,1,1,0,0.0,0.0,Pred [73.84],0
48,803545654803486916245990045929541052506888310236,1,1,0,0.0,0.0,Pred [244.92],3
49,807324158082814274571513739630371654176127374457,1,1,0,0.0,0.0,Pred [136.13],12
50,1297925056176610917288418245007605648105875268039,1,1,0,0.0,0.0,Pred [218.04],20
51,633176608303772181275656073617831813629064385830,1,1,0,0.0,0.0,Pred [207.92],5
52,1015896272360385778514189410474857935150346666776,1,1,0,0.0,0.0,Pred [130.64],21
53,869910728523181539418511275191551651044328168354,1,1,0,0.0,0.0,Pred [122.43],11
54,662979752854117381086701814838539295062774958914,2,1,1,0.000546448087431694,0.013793835216722372,s5 > -0.0,22
55,1136856074635976092582912443769445894455251661587,1,1,0,0.0,0.0,Pred [264.21],17
56,80689409682399037768349034148707422346390465422,1,1,0,0.0,0.0,Pred [136.45],22
57,873798575743229013404992128325653839727924807749,2,1,1,0.000546448087431694,0.001768440412400304,sex <= 0.0,23
58,1438527928426192180613812237575220162686181388662,1,1,0,0.0,0.0,Pred [322.12],23
59,955212298597894776138504757556571613363894528550,2,1,1,0.000546448087431694,0.006366385484641095,sex > 0.0,7
60,1360696302750876985869080407182199243784099196519,1,1,0,0.0,0.0,Pred [267.5],16
61,175703832884560126484058705701534560365522482420,1,1,0,0.0,0.0,Pred [244.13],7
