,Node,Degree,In degree nodes,Out degree nodes,Betweenness centrality,Local reaching centrality,Label,Community
0,1015090359470528279832873574694296356963977782941,2,1,1,0.0010482180293501049,0.004741233336412056,magnesium > 93.5,0
1,1147257542945440298109815666246017244067397811172,6,6,0,0.0,0.0,Class 0,0
2,1031866094642405509835355266095629221197562243587,3,1,2,0.002445842068483578,0.060648276428270885,color_intensity > 4.02,0
3,302488481826779840150838199737405956724209869063,5,2,3,0.005590496156533892,0.008297158338721099,total_phenols <= 2.05,1
4,966721233030746335646543397636732246860716090197,3,2,1,0.001397624039133473,0.049782950032326585,total_phenols > 2.05,0
5,10383942539340845043856045619239181747481963886,2,1,1,0.0006988120195667365,0.001185308334103014,proanthocyanins > 1.3,1
6,171982518954274878349485416184092168691833932185,16,16,0,0.0,0.0,Class 1,1
7,1051731737059453972905777929066159217423346490133,2,1,1,0.0010482180293501049,0.0035559250023090424,alcalinity_of_ash <= 18.3,0
8,1052871194920993441818737509045147993910000871712,2,1,1,0.00034940600978336826,0.015409008343339182,color_intensity <= 3.92,1
9,1091861731842888777656860859746662435348697040310,2,1,1,0.00034940600978336826,0.0035559250023090424,proline <= 572.5,1
10,1105390631762187753145684334325022166709212629602,2,1,1,0.0006988120195667365,0.005926541670515071,proanthocyanins <= 1.3,2
11,928621589127927934620961952074257259595278295629,7,7,0,0.0,0.0,Class 2,2
12,1105530342674409370061326586928909269486332803553,2,1,1,0.0,0.007111850004618085,malic_acid <= 2.28,1
13,1108171973122751611342002428555088496072197458030,2,1,1,0.0017470300489168412,0.001185308334103014,proline > 532.5,2
14,1135508812133070692503465646361921941601124011558,3,1,2,0.001397624039133473,0.035559250023090426,od280/od315_of_diluted_wines > 1.79,2
15,588903759376306103092716022940120373269411050557,2,1,1,0.0006988120195667365,0.010667775006927126,flavanoids <= 0.79,2
16,916574610004417002424316504446608907758928337419,2,1,1,0.0006988120195667365,0.007111850004618085,flavanoids > 0.79,1
17,1142219397616873550133456296709213063212746143488,2,0,2,0.0,0.08771281672362304,flavanoids <= 1.3,2
18,1266722884036281976224338777445034247866151320327,2,1,1,0.00034940600978336826,0.03792986669129645,hue <= 0.92,2
19,838696595677696699117969695823525786322251827512,2,1,1,0.00034940600978336826,0.005926541670515071,hue > 0.92,1
20,1147956721804662712644038445899600461855624597558,2,0,2,0.0,0.3923370585880977,flavanoids > 1.3,1
21,1227989467447077651854764227375291891217660968969,3,1,2,0.002445842068483578,0.09265160144905227,alcalinity_of_ash <= 17.9,0
22,424512263173197565021612548982599326636847202833,3,1,2,0.0006988120195667365,0.1855007542871217,alcalinity_of_ash > 17.9,1
23,1161675313006207403948944837750583261195714122420,3,1,2,0.0041928721174004195,0.36675415371037423,flavanoids > 2.31,0
24,1245379036041113071714148682474312879796748119761,3,1,2,0.002795248078266946,0.009482466672824113,od280/od315_of_diluted_wines > 3.64,0
25,1334524101390619001551842430062452219827875527602,3,1,2,0.0041928721174004195,0.2109848834703365,od280/od315_of_diluted_wines <= 3.64,0
